origin_datetime,forecast_datetime,horizon_h,temp_forecast_c
2023-09-28 12:00:00+00:00,2023-09-28 18:00:00+00:00,6,16.11
2023-09-28 12:00:00+00:00,2023-09-28 19:00:00+00:00,7,15.71
2023-09-28 12:00:00+00:00,2023-09-28 20:00:00+00:00,8,13.31
2023-09-28 12:00:00+00:00,2023-09-28 21:00:00+00:00,9,13.23
2023-09-28 12:00:00+00:00,2023-09-28 22:00:00+00:00,10,13.77
2023-09-28 12:00:00+00:00,2023-09-28 23:00:00+00:00,11,13.87
2023-09-28 12:00:00+00:00,2023-09-29 00:00:00+00:00,12,11.95
2023-09-28 12:00:00+00:00,2023-09-29 01:00:00+00:00,13,10.77
2023-09-28 12:00:00+00:00,2023-09-29 02:00:00+00:00,14,8.9
2023-09-28 12:00:00+00:00,2023-09-29 03:00:00+00:00,15,9.86
2023-09-28 12:00:00+00:00,2023-09-29 04:00:00+00:00,16,10.6
2023-09-28 12:00:00+00:00,2023-09-29 05:00:00+00:00,17,11.09
2023-09-28 12:00:00+00:00,2023-09-29 06:00:00+00:00,18,10.67
2023-09-28 12:00:00+00:00,2023-09-29 07:00:00+00:00,19,11.05
2023-09-28 12:00:00+00:00,2023-09-29 08:00:00+00:00,20,14.51
2023-09-28 12:00:00+00:00,2023-09-29 09:00:00+00:00,21,13.45
2023-09-28 12:00:00+00:00,2023-09-29 10:00:00+00:00,22,14.99
2023-09-28 12:00:00+00:00,2023-09-29 11:00:00+00:00,23,13.09
2023-09-28 12:00:00+00:00,2023-09-29 12:00:00+00:00,24,17.07
2023-09-28 12:00:00+00:00,2023-09-29 13:00:00+00:00,25,16.33
2023-09-28 12:00:00+00:00,2023-09-29 14:00:00+00:00,26,13.11
2023-09-28 12:00:00+00:00,2023-09-29 15:00:00+00:00,27,14.89
2023-09-28 12:00:00+00:00,2023-09-29 16:00:00+00:00,28,14.46
2023-09-28 12:00:00+00:00,2023-09-29 17:00:00+00:00,29,14.87
2023-09-28 12:00:00+00:00,2023-09-29 18:00:00+00:00,30,15.44
2023-09-28 12:00:00+00:00,2023-09-29 19:00:00+00:00,31,10.3
2023-09-28 12:00:00+00:00,2023-09-29 20:00:00+00:00,32,9.89
2023-09-28 12:00:00+00:00,2023-09-29 21:00:00+00:00,33,14.16
2023-09-28 12:00:00+00:00,2023-09-29 22:00:00+00:00,34,10.44
2023-09-28 12:00:00+00:00,2023-09-29 23:00:00+00:00,35,10.3
2023-09-28 12:00:00+00:00,2023-09-30 00:00:00+00:00,36,8.86
2023-09-28 12:00:00+00:00,2023-09-30 01:00:00+00:00,37,7.54
2023-09-28 12:00:00+00:00,2023-09-30 02:00:00+00:00,38,7.7
2023-09-28 12:00:00+00:00,2023-09-30 03:00:00+00:00,39,10.28
2023-09-28 12:00:00+00:00,2023-09-30 04:00:00+00:00,40,10.01
2023-09-28 12:00:00+00:00,2023-09-30 05:00:00+00:00,41,6.86
2023-09-28 12:00:00+00:00,2023-09-30 06:00:00+00:00,42,6.7
2023-09-28 12:00:00+00:00,2023-09-30 07:00:00+00:00,43,14.41
2023-09-28 12:00:00+00:00,2023-09-30 08:00:00+00:00,44,9.52
2023-09-28 12:00:00+00:00,2023-09-30 09:00:00+00:00,45,10.35
2023-09-28 12:00:00+00:00,2023-09-30 10:00:00+00:00,46,14.95
2023-09-28 12:00:00+00:00,2023-09-30 11:00:00+00:00,47,7.91
2023-09-28 12:00:00+00:00,2023-09-30 12:00:00+00:00,48,17.77
2023-09-29 00:00:00+00:00,2023-09-29 01:00:00+00:00,1,9.71
2023-09-29 00:00:00+00:00,2023-09-29 02:00:00+00:00,2,10.84
2023-09-29 00:00:00+00:00,2023-09-29 03:00:00+00:00,3,9.32
2023-09-29 00:00:00+00:00,2023-09-29 04:00:00+00:00,4,9.84
2023-09-29 00:00:00+00:00,2023-09-29 05:00:00+00:00,5,10.04
2023-09-29 00:00:00+00:00,2023-09-29 06:00:00+00:00,6,11.53
2023-09-29 00:00:00+00:00,2023-09-29 07:00:00+00:00,7,10.89
2023-09-29 00:00:00+00:00,2023-09-29 08:00:00+00:00,8,12.85
2023-09-29 00:00:00+00:00,2023-09-29 09:00:00+00:00,9,14.73
2023-09-29 00:00:00+00:00,2023-09-29 10:00:00+00:00,10,14.46
2023-09-29 00:00:00+00:00,2023-09-29 11:00:00+00:00,11,14.95
2023-09-29 00:00:00+00:00,2023-09-29 12:00:00+00:00,12,17.25
2023-09-29 00:00:00+00:00,2023-09-29 13:00:00+00:00,13,16.25
2023-09-29 00:00:00+00:00,2023-09-29 14:00:00+00:00,14,17.44
2023-09-29 00:00:00+00:00,2023-09-29 15:00:00+00:00,15,15.53
2023-09-29 00:00:00+00:00,2023-09-29 16:00:00+00:00,16,14.74
2023-09-29 00:00:00+00:00,2023-09-29 17:00:00+00:00,17,17.08
2023-09-29 00:00:00+00:00,2023-09-29 18:00:00+00:00,18,12.21
2023-09-29 00:00:00+00:00,2023-09-29 19:00:00+00:00,19,13.52
2023-09-29 00:00:00+00:00,2023-09-29 20:00:00+00:00,20,11.7
2023-09-29 00:00:00+00:00,2023-09-29 21:00:00+00:00,21,11.77
2023-09-29 00:00:00+00:00,2023-09-29 22:00:00+00:00,22,7.44
2023-09-29 00:00:00+00:00,2023-09-29 23:00:00+00:00,23,11.74
2023-09-29 00:00:00+00:00,2023-09-30 00:00:00+00:00,24,9.73
2023-09-29 00:00:00+00:00,2023-09-30 01:00:00+00:00,25,6.53
2023-09-29 00:00:00+00:00,2023-09-30 02:00:00+00:00,26,4.08
2023-09-29 00:00:00+00:00,2023-09-30 03:00:00+00:00,27,6.73
2023-09-29 00:00:00+00:00,2023-09-30 04:00:00+00:00,28,4.74
2023-09-29 00:00:00+00:00,2023-09-30 05:00:00+00:00,29,7.95
2023-09-29 00:00:00+00:00,2023-09-30 06:00:00+00:00,30,8.86
2023-09-29 00:00:00+00:00,2023-09-30 07:00:00+00:00,31,10.55
2023-09-29 00:00:00+00:00,2023-09-30 08:00:00+00:00,32,11.74
2023-09-29 00:00:00+00:00,2023-09-30 09:00:00+00:00,33,7.26
2023-09-29 00:00:00+00:00,2023-09-30 10:00:00+00:00,34,11.65
2023-09-29 00:00:00+00:00,2023-09-30 11:00:00+00:00,35,11.24
2023-09-29 00:00:00+00:00,2023-09-30 12:00:00+00:00,36,15.65
2023-09-29 00:00:00+00:00,2023-09-30 13:00:00+00:00,37,9.65
2023-09-29 00:00:00+00:00,2023-09-30 14:00:00+00:00,38,14.5
2023-09-29 00:00:00+00:00,2023-09-30 15:00:00+00:00,39,14.19
2023-09-29 00:00:00+00:00,2023-09-30 16:00:00+00:00,40,11.48
2023-09-29 00:00:00+00:00,2023-09-30 17:00:00+00:00,41,16.74
2023-09-29 00:00:00+00:00,2023-09-30 18:00:00+00:00,42,11.0
2023-09-29 00:00:00+00:00,2023-09-30 19:00:00+00:00,43,10.62
2023-09-29 00:00:00+00:00,2023-09-30 20:00:00+00:00,44,8.32
2023-09-29 00:00:00+00:00,2023-09-30 21:00:00+00:00,45,7.55
2023-09-29 00:00:00+00:00,2023-09-30 22:00:00+00:00,46,8.59
2023-09-29 00:00:00+00:00,2023-09-30 23:00:00+00:00,47,7.99
2023-09-29 00:00:00+00:00,2023-10-01 00:00:00+00:00,48,6.6
2023-09-29 12:00:00+00:00,2023-09-29 13:00:00+00:00,1,14.97
2023-09-29 12:00:00+00:00,2023-09-29 14:00:00+00:00,2,14.91
2023-09-29 12:00:00+00:00,2023-09-29 15:00:00+00:00,3,16.26
2023-09-29 12:00:00+00:00,2023-09-29 16:00:00+00:00,4,15.94
2023-09-29 12:00:00+00:00,2023-09-29 17:00:00+00:00,5,15.14
2023-09-29 12:00:00+00:00,2023-09-29 18:00:00+00:00,6,15.02
2023-09-29 12:00:00+00:00,2023-09-29 19:00:00+00:00,7,14.33
2023-09-29 12:00:00+00:00,2023-09-29 20:00:00+00:00,8,12.55
2023-09-29 12:00:00+00:00,2023-09-29 21:00:00+00:00,9,12.27
2023-09-29 12:00:00+00:00,2023-09-29 22:00:00+00:00,10,11.13
2023-09-29 12:00:00+00:00,2023-09-29 23:00:00+00:00,11,11.54
2023-09-29 12:00:00+00:00,2023-09-30 00:00:00+00:00,12,10.48
2023-09-29 12:00:00+00:00,2023-09-30 01:00:00+00:00,13,7.25
2023-09-29 12:00:00+00:00,2023-09-30 02:00:00+00:00,14,8.4
2023-09-29 12:00:00+00:00,2023-09-30 03:00:00+00:00,15,8.4
2023-09-29 12:00:00+00:00,2023-09-30 04:00:00+00:00,16,6.05
2023-09-29 12:00:00+00:00,2023-09-30 05:00:00+00:00,17,6.96
2023-09-29 12:00:00+00:00,2023-09-30 06:00:00+00:00,18,9.67
2023-09-29 12:00:00+00:00,2023-09-30 07:00:00+00:00,19,11.88
2023-09-29 12:00:00+00:00,2023-09-30 08:00:00+00:00,20,10.26
2023-09-29 12:00:00+00:00,2023-09-30 09:00:00+00:00,21,9.38
2023-09-29 12:00:00+00:00,2023-09-30 10:00:00+00:00,22,13.2
2023-09-29 12:00:00+00:00,2023-09-30 11:00:00+00:00,23,10.04
2023-09-29 12:00:00+00:00,2023-09-30 12:00:00+00:00,24,13.59
2023-09-29 12:00:00+00:00,2023-09-30 13:00:00+00:00,25,13.7
2023-09-29 12:00:00+00:00,2023-09-30 14:00:00+00:00,26,14.89
2023-09-29 12:00:00+00:00,2023-09-30 15:00:00+00:00,27,13.66
2023-09-29 12:00:00+00:00,2023-09-30 16:00:00+00:00,28,13.38
2023-09-29 12:00:00+00:00,2023-09-30 17:00:00+00:00,29,15.73
2023-09-29 12:00:00+00:00,2023-09-30 18:00:00+00:00,30,16.03
2023-09-29 12:00:00+00:00,2023-09-30 19:00:00+00:00,31,10.51
2023-09-29 12:00:00+00:00,2023-09-30 20:00:00+00:00,32,12.88
2023-09-29 12:00:00+00:00,2023-09-30 21:00:00+00:00,33,9.47
2023-09-29 12:00:00+00:00,2023-09-30 22:00:00+00:00,34,6.77
2023-09-29 12:00:00+00:00,2023-09-30 23:00:00+00:00,35,7.45
2023-09-29 12:00:00+00:00,2023-10-01 00:00:00+00:00,36,8.46
2023-09-29 12:00:00+00:00,2023-10-01 01:00:00+00:00,37,11.83
2023-09-29 12:00:00+00:00,2023-10-01 02:00:00+00:00,38,6.06
2023-09-29 12:00:00+00:00,2023-10-01 03:00:00+00:00,39,10.06
2023-09-29 12:00:00+00:00,2023-10-01 04:00:00+00:00,40,4.76
2023-09-29 12:00:00+00:00,2023-10-01 05:00:00+00:00,41,15.77
2023-09-29 12:00:00+00:00,2023-10-01 06:00:00+00:00,42,7.29
2023-09-29 12:00:00+00:00,2023-10-01 07:00:00+00:00,43,5.67
2023-09-29 12:00:00+00:00,2023-10-01 08:00:00+00:00,44,5.82
2023-09-29 12:00:00+00:00,2023-10-01 09:00:00+00:00,45,11.91
2023-09-29 12:00:00+00:00,2023-10-01 10:00:00+00:00,46,3.92
2023-09-29 12:00:00+00:00,2023-10-01 11:00:00+00:00,47,7.97
2023-09-29 12:00:00+00:00,2023-10-01 12:00:00+00:00,48,10.72
2023-09-30 00:00:00+00:00,2023-09-30 01:00:00+00:00,1,6.96
2023-09-30 00:00:00+00:00,2023-09-30 02:00:00+00:00,2,7.99
2023-09-30 00:00:00+00:00,2023-09-30 03:00:00+00:00,3,9.26
2023-09-30 00:00:00+00:00,2023-09-30 04:00:00+00:00,4,7.35
2023-09-30 00:00:00+00:00,2023-09-30 05:00:00+00:00,5,7.63
2023-09-30 00:00:00+00:00,2023-09-30 06:00:00+00:00,6,8.48
2023-09-30 00:00:00+00:00,2023-09-30 07:00:00+00:00,7,8.06
2023-09-30 00:00:00+00:00,2023-09-30 08:00:00+00:00,8,9.51
2023-09-30 00:00:00+00:00,2023-09-30 09:00:00+00:00,9,9.45
2023-09-30 00:00:00+00:00,2023-09-30 10:00:00+00:00,10,10.21
2023-09-30 00:00:00+00:00,2023-09-30 11:00:00+00:00,11,8.46
2023-09-30 00:00:00+00:00,2023-09-30 12:00:00+00:00,12,12.56
2023-09-30 00:00:00+00:00,2023-09-30 13:00:00+00:00,13,11.89
2023-09-30 00:00:00+00:00,2023-09-30 14:00:00+00:00,14,11.3
2023-09-30 00:00:00+00:00,2023-09-30 15:00:00+00:00,15,15.41
2023-09-30 00:00:00+00:00,2023-09-30 16:00:00+00:00,16,13.25
2023-09-30 00:00:00+00:00,2023-09-30 17:00:00+00:00,17,11.19
2023-09-30 00:00:00+00:00,2023-09-30 18:00:00+00:00,18,12.93
2023-09-30 00:00:00+00:00,2023-09-30 19:00:00+00:00,19,14.69
2023-09-30 00:00:00+00:00,2023-09-30 20:00:00+00:00,20,11.76
2023-09-30 00:00:00+00:00,2023-09-30 21:00:00+00:00,21,8.0
2023-09-30 00:00:00+00:00,2023-09-30 22:00:00+00:00,22,8.64
2023-09-30 00:00:00+00:00,2023-09-30 23:00:00+00:00,23,11.72
2023-09-30 00:00:00+00:00,2023-10-01 00:00:00+00:00,24,8.81
2023-09-30 00:00:00+00:00,2023-10-01 01:00:00+00:00,25,8.6
2023-09-30 00:00:00+00:00,2023-10-01 02:00:00+00:00,26,6.95
2023-09-30 00:00:00+00:00,2023-10-01 03:00:00+00:00,27,8.82
2023-09-30 00:00:00+00:00,2023-10-01 04:00:00+00:00,28,7.8
2023-09-30 00:00:00+00:00,2023-10-01 05:00:00+00:00,29,9.7
2023-09-30 00:00:00+00:00,2023-10-01 06:00:00+00:00,30,6.56
2023-09-30 00:00:00+00:00,2023-10-01 07:00:00+00:00,31,10.59
2023-09-30 00:00:00+00:00,2023-10-01 08:00:00+00:00,32,10.46
2023-09-30 00:00:00+00:00,2023-10-01 09:00:00+00:00,33,6.95
2023-09-30 00:00:00+00:00,2023-10-01 10:00:00+00:00,34,9.28
2023-09-30 00:00:00+00:00,2023-10-01 11:00:00+00:00,35,10.5
2023-09-30 00:00:00+00:00,2023-10-01 12:00:00+00:00,36,11.59
2023-09-30 00:00:00+00:00,2023-10-01 13:00:00+00:00,37,11.76
2023-09-30 00:00:00+00:00,2023-10-01 14:00:00+00:00,38,8.94
2023-09-30 00:00:00+00:00,2023-10-01 15:00:00+00:00,39,14.5
2023-09-30 00:00:00+00:00,2023-10-01 16:00:00+00:00,40,12.85
2023-09-30 00:00:00+00:00,2023-10-01 17:00:00+00:00,41,16.79
2023-09-30 00:00:00+00:00,2023-10-01 18:00:00+00:00,42,7.34
2023-09-30 00:00:00+00:00,2023-10-01 19:00:00+00:00,43,14.67
2023-09-30 00:00:00+00:00,2023-10-01 20:00:00+00:00,44,16.88
2023-09-30 00:00:00+00:00,2023-10-01 21:00:00+00:00,45,13.14
2023-09-30 00:00:00+00:00,2023-10-01 22:00:00+00:00,46,9.25
2023-09-30 00:00:00+00:00,2023-10-01 23:00:00+00:00,47,10.13
2023-09-30 00:00:00+00:00,2023-10-02 00:00:00+00:00,48,12.74
2023-09-30 12:00:00+00:00,2023-09-30 13:00:00+00:00,1,11.61
2023-09-30 12:00:00+00:00,2023-09-30 14:00:00+00:00,2,12.89
2023-09-30 12:00:00+00:00,2023-09-30 15:00:00+00:00,3,14.19
2023-09-30 12:00:00+00:00,2023-09-30 16:00:00+00:00,4,14.04
2023-09-30 12:00:00+00:00,2023-09-30 17:00:00+00:00,5,13.77
2023-09-30 12:00:00+00:00,2023-09-30 18:00:00+00:00,6,13.3
2023-09-30 12:00:00+00:00,2023-09-30 19:00:00+00:00,7,12.69
2023-09-30 12:00:00+00:00,2023-09-30 20:00:00+00:00,8,11.22
2023-09-30 12:00:00+00:00,2023-09-30 21:00:00+00:00,9,8.86
2023-09-30 12:00:00+00:00,2023-09-30 22:00:00+00:00,10,10.39
2023-09-30 12:00:00+00:00,2023-09-30 23:00:00+00:00,11,9.85
2023-09-30 12:00:00+00:00,2023-10-01 00:00:00+00:00,12,8.62
2023-09-30 12:00:00+00:00,2023-10-01 01:00:00+00:00,13,6.49
2023-09-30 12:00:00+00:00,2023-10-01 02:00:00+00:00,14,8.9
2023-09-30 12:00:00+00:00,2023-10-01 03:00:00+00:00,15,5.76
2023-09-30 12:00:00+00:00,2023-10-01 04:00:00+00:00,16,7.92
2023-09-30 12:00:00+00:00,2023-10-01 05:00:00+00:00,17,5.93
2023-09-30 12:00:00+00:00,2023-10-01 06:00:00+00:00,18,11.77
2023-09-30 12:00:00+00:00,2023-10-01 07:00:00+00:00,19,7.55
2023-09-30 12:00:00+00:00,2023-10-01 08:00:00+00:00,20,6.32
2023-09-30 12:00:00+00:00,2023-10-01 09:00:00+00:00,21,13.71
2023-09-30 12:00:00+00:00,2023-10-01 10:00:00+00:00,22,10.25
2023-09-30 12:00:00+00:00,2023-10-01 11:00:00+00:00,23,9.66
2023-09-30 12:00:00+00:00,2023-10-01 12:00:00+00:00,24,18.27
2023-09-30 12:00:00+00:00,2023-10-01 13:00:00+00:00,25,11.46
2023-09-30 12:00:00+00:00,2023-10-01 14:00:00+00:00,26,16.15
2023-09-30 12:00:00+00:00,2023-10-01 15:00:00+00:00,27,13.39
2023-09-30 12:00:00+00:00,2023-10-01 16:00:00+00:00,28,19.08
2023-09-30 12:00:00+00:00,2023-10-01 17:00:00+00:00,29,18.69
2023-09-30 12:00:00+00:00,2023-10-01 18:00:00+00:00,30,13.35
2023-09-30 12:00:00+00:00,2023-10-01 19:00:00+00:00,31,15.42
2023-09-30 12:00:00+00:00,2023-10-01 20:00:00+00:00,32,12.79
2023-09-30 12:00:00+00:00,2023-10-01 21:00:00+00:00,33,11.69
2023-09-30 12:00:00+00:00,2023-10-01 22:00:00+00:00,34,14.79
2023-09-30 12:00:00+00:00,2023-10-01 23:00:00+00:00,35,8.54
2023-09-30 12:00:00+00:00,2023-10-02 00:00:00+00:00,36,14.74
2023-09-30 12:00:00+00:00,2023-10-02 01:00:00+00:00,37,8.71
2023-09-30 12:00:00+00:00,2023-10-02 02:00:00+00:00,38,7.36
2023-09-30 12:00:00+00:00,2023-10-02 03:00:00+00:00,39,8.46
2023-09-30 12:00:00+00:00,2023-10-02 04:00:00+00:00,40,4.75
2023-09-30 12:00:00+00:00,2023-10-02 05:00:00+00:00,41,6.76
2023-09-30 12:00:00+00:00,2023-10-02 06:00:00+00:00,42,5.56
2023-09-30 12:00:00+00:00,2023-10-02 07:00:00+00:00,43,11.05
2023-09-30 12:00:00+00:00,2023-10-02 08:00:00+00:00,44,9.5
2023-09-30 12:00:00+00:00,2023-10-02 09:00:00+00:00,45,7.35
2023-09-30 12:00:00+00:00,2023-10-02 10:00:00+00:00,46,11.07
2023-09-30 12:00:00+00:00,2023-10-02 11:00:00+00:00,47,8.51
2023-09-30 12:00:00+00:00,2023-10-02 12:00:00+00:00,48,12.6
2023-10-01 00:00:00+00:00,2023-10-01 01:00:00+00:00,1,7.82
2023-10-01 00:00:00+00:00,2023-10-01 02:00:00+00:00,2,7.82
2023-10-01 00:00:00+00:00,2023-10-01 03:00:00+00:00,3,8.2
2023-10-01 00:00:00+00:00,2023-10-01 04:00:00+00:00,4,7.32
2023-10-01 00:00:00+00:00,2023-10-01 05:00:00+00:00,5,8.18
2023-10-01 00:00:00+00:00,2023-10-01 06:00:00+00:00,6,9.6
2023-10-01 00:00:00+00:00,2023-10-01 07:00:00+00:00,7,9.01
2023-10-01 00:00:00+00:00,2023-10-01 08:00:00+00:00,8,7.32
2023-10-01 00:00:00+00:00,2023-10-01 09:00:00+00:00,9,8.97
2023-10-01 00:00:00+00:00,2023-10-01 10:00:00+00:00,10,10.39
2023-10-01 00:00:00+00:00,2023-10-01 11:00:00+00:00,11,9.83
2023-10-01 00:00:00+00:00,2023-10-01 12:00:00+00:00,12,11.95
2023-10-01 00:00:00+00:00,2023-10-01 13:00:00+00:00,13,12.5
2023-10-01 00:00:00+00:00,2023-10-01 14:00:00+00:00,14,14.45
2023-10-01 00:00:00+00:00,2023-10-01 15:00:00+00:00,15,14.4
2023-10-01 00:00:00+00:00,2023-10-01 16:00:00+00:00,16,17.08
2023-10-01 00:00:00+00:00,2023-10-01 17:00:00+00:00,17,13.46
2023-10-01 00:00:00+00:00,2023-10-01 18:00:00+00:00,18,12.54
2023-10-01 00:00:00+00:00,2023-10-01 19:00:00+00:00,19,13.5
2023-10-01 00:00:00+00:00,2023-10-01 20:00:00+00:00,20,12.57
2023-10-01 00:00:00+00:00,2023-10-01 21:00:00+00:00,21,14.22
2023-10-01 00:00:00+00:00,2023-10-01 22:00:00+00:00,22,9.07
2023-10-01 00:00:00+00:00,2023-10-01 23:00:00+00:00,23,15.76
2023-10-01 00:00:00+00:00,2023-10-02 00:00:00+00:00,24,9.29
2023-10-01 00:00:00+00:00,2023-10-02 01:00:00+00:00,25,10.24
2023-10-01 00:00:00+00:00,2023-10-02 02:00:00+00:00,26,6.18
2023-10-01 00:00:00+00:00,2023-10-02 03:00:00+00:00,27,8.4
2023-10-01 00:00:00+00:00,2023-10-02 04:00:00+00:00,28,6.38
2023-10-01 00:00:00+00:00,2023-10-02 05:00:00+00:00,29,4.96
2023-10-01 00:00:00+00:00,2023-10-02 06:00:00+00:00,30,6.26
2023-10-01 00:00:00+00:00,2023-10-02 07:00:00+00:00,31,9.46
2023-10-01 00:00:00+00:00,2023-10-02 08:00:00+00:00,32,12.7
2023-10-01 00:00:00+00:00,2023-10-02 09:00:00+00:00,33,8.7
2023-10-01 00:00:00+00:00,2023-10-02 10:00:00+00:00,34,12.65
2023-10-01 00:00:00+00:00,2023-10-02 11:00:00+00:00,35,12.75
2023-10-01 00:00:00+00:00,2023-10-02 12:00:00+00:00,36,14.6
2023-10-01 00:00:00+00:00,2023-10-02 13:00:00+00:00,37,6.15
2023-10-01 00:00:00+00:00,2023-10-02 14:00:00+00:00,38,15.04
2023-10-01 00:00:00+00:00,2023-10-02 15:00:00+00:00,39,9.14
2023-10-01 00:00:00+00:00,2023-10-02 16:00:00+00:00,40,10.22
2023-10-01 00:00:00+00:00,2023-10-02 17:00:00+00:00,41,11.75
2023-10-01 00:00:00+00:00,2023-10-02 18:00:00+00:00,42,10.86
2023-10-01 00:00:00+00:00,2023-10-02 19:00:00+00:00,43,11.46
2023-10-01 00:00:00+00:00,2023-10-02 20:00:00+00:00,44,13.27
2023-10-01 00:00:00+00:00,2023-10-02 21:00:00+00:00,45,7.65
2023-10-01 00:00:00+00:00,2023-10-02 22:00:00+00:00,46,4.93
2023-10-01 00:00:00+00:00,2023-10-02 23:00:00+00:00,47,9.52
2023-10-01 00:00:00+00:00,2023-10-03 00:00:00+00:00,48,8.05
2023-10-01 12:00:00+00:00,2023-10-01 13:00:00+00:00,1,12.54
2023-10-01 12:00:00+00:00,2023-10-01 14:00:00+00:00,2,14.21
2023-10-01 12:00:00+00:00,2023-10-01 15:00:00+00:00,3,14.57
2023-10-01 12:00:00+00:00,2023-10-01 16:00:00+00:00,4,15.12
2023-10-01 12:00:00+00:00,2023-10-01 17:00:00+00:00,5,13.82
2023-10-01 12:00:00+00:00,2023-10-01 18:00:00+00:00,6,14.81
2023-10-01 12:00:00+00:00,2023-10-01 19:00:00+00:00,7,15.86
2023-10-01 12:00:00+00:00,2023-10-01 20:00:00+00:00,8,13.83
2023-10-01 12:00:00+00:00,2023-10-01 21:00:00+00:00,9,12.89
2023-10-01 12:00:00+00:00,2023-10-01 22:00:00+00:00,10,11.96
2023-10-01 12:00:00+00:00,2023-10-01 23:00:00+00:00,11,9.84
2023-10-01 12:00:00+00:00,2023-10-02 00:00:00+00:00,12,11.12
2023-10-01 12:00:00+00:00,2023-10-02 01:00:00+00:00,13,9.21
2023-10-01 12:00:00+00:00,2023-10-02 02:00:00+00:00,14,9.62
2023-10-01 12:00:00+00:00,2023-10-02 03:00:00+00:00,15,6.24
2023-10-01 12:00:00+00:00,2023-10-02 04:00:00+00:00,16,5.34
2023-10-01 12:00:00+00:00,2023-10-02 05:00:00+00:00,17,9.94
2023-10-01 12:00:00+00:00,2023-10-02 06:00:00+00:00,18,10.24
2023-10-01 12:00:00+00:00,2023-10-02 07:00:00+00:00,19,9.61
2023-10-01 12:00:00+00:00,2023-10-02 08:00:00+00:00,20,5.05
2023-10-01 12:00:00+00:00,2023-10-02 09:00:00+00:00,21,8.75
2023-10-01 12:00:00+00:00,2023-10-02 10:00:00+00:00,22,11.72
2023-10-01 12:00:00+00:00,2023-10-02 11:00:00+00:00,23,9.3
2023-10-01 12:00:00+00:00,2023-10-02 12:00:00+00:00,24,13.62
2023-10-01 12:00:00+00:00,2023-10-02 13:00:00+00:00,25,14.39
2023-10-01 12:00:00+00:00,2023-10-02 14:00:00+00:00,26,15.4
2023-10-01 12:00:00+00:00,2023-10-02 15:00:00+00:00,27,14.33
2023-10-01 12:00:00+00:00,2023-10-02 16:00:00+00:00,28,10.85
2023-10-01 12:00:00+00:00,2023-10-02 17:00:00+00:00,29,10.48
2023-10-01 12:00:00+00:00,2023-10-02 18:00:00+00:00,30,14.7
2023-10-01 12:00:00+00:00,2023-10-02 19:00:00+00:00,31,13.48
2023-10-01 12:00:00+00:00,2023-10-02 20:00:00+00:00,32,8.28
2023-10-01 12:00:00+00:00,2023-10-02 21:00:00+00:00,33,12.2
2023-10-01 12:00:00+00:00,2023-10-02 22:00:00+00:00,34,10.77
2023-10-01 12:00:00+00:00,2023-10-02 23:00:00+00:00,35,9.73
2023-10-01 12:00:00+00:00,2023-10-03 00:00:00+00:00,36,7.35
2023-10-01 12:00:00+00:00,2023-10-03 01:00:00+00:00,37,6.35
2023-10-01 12:00:00+00:00,2023-10-03 02:00:00+00:00,38,11.99
2023-10-01 12:00:00+00:00,2023-10-03 03:00:00+00:00,39,10.98
2023-10-01 12:00:00+00:00,2023-10-03 04:00:00+00:00,40,6.72
2023-10-01 12:00:00+00:00,2023-10-03 05:00:00+00:00,41,8.8
2023-10-01 12:00:00+00:00,2023-10-03 06:00:00+00:00,42,11.48
2023-10-01 12:00:00+00:00,2023-10-03 07:00:00+00:00,43,6.1
2023-10-01 12:00:00+00:00,2023-10-03 08:00:00+00:00,44,13.0
2023-10-01 12:00:00+00:00,2023-10-03 09:00:00+00:00,45,8.65
2023-10-01 12:00:00+00:00,2023-10-03 10:00:00+00:00,46,10.59
2023-10-01 12:00:00+00:00,2023-10-03 11:00:00+00:00,47,6.8
2023-10-01 12:00:00+00:00,2023-10-03 12:00:00+00:00,48,13.92
2023-10-02 00:00:00+00:00,2023-10-02 01:00:00+00:00,1,9.0
2023-10-02 00:00:00+00:00,2023-10-02 02:00:00+00:00,2,8.59
2023-10-02 00:00:00+00:00,2023-10-02 03:00:00+00:00,3,7.24
2023-10-02 00:00:00+00:00,2023-10-02 04:00:00+00:00,4,6.46
2023-10-02 00:00:00+00:00,2023-10-02 05:00:00+00:00,5,9.04
2023-10-02 00:00:00+00:00,2023-10-02 06:00:00+00:00,6,9.59
2023-10-02 00:00:00+00:00,2023-10-02 07:00:00+00:00,7,9.07
2023-10-02 00:00:00+00:00,2023-10-02 08:00:00+00:00,8,8.84
2023-10-02 00:00:00+00:00,2023-10-02 09:00:00+00:00,9,10.02
2023-10-02 00:00:00+00:00,2023-10-02 10:00:00+00:00,10,9.76
2023-10-02 00:00:00+00:00,2023-10-02 11:00:00+00:00,11,12.33
2023-10-02 00:00:00+00:00,2023-10-02 12:00:00+00:00,12,9.9
2023-10-02 00:00:00+00:00,2023-10-02 13:00:00+00:00,13,11.34
2023-10-02 00:00:00+00:00,2023-10-02 14:00:00+00:00,14,13.77
2023-10-02 00:00:00+00:00,2023-10-02 15:00:00+00:00,15,14.59
2023-10-02 00:00:00+00:00,2023-10-02 16:00:00+00:00,16,14.61
2023-10-02 00:00:00+00:00,2023-10-02 17:00:00+00:00,17,14.95
2023-10-02 00:00:00+00:00,2023-10-02 18:00:00+00:00,18,14.17
