meter_id,date,kwh
M100275,2023-11-27,2.341
M100275,2023-11-28,2.367
M100275,2023-11-29,2.738
M100275,2023-11-30,4.709
M100275,2023-12-01,2.734
M100275,2023-12-02,3.742
M100275,2023-12-03,2.937
M100275,2023-12-04,4.229
M100275,2023-12-05,4.103
M100275,2023-12-06,2.581
M100275,2023-12-07,1.817
M100275,2023-12-08,3.93
M100275,2023-12-09,2.739
M100275,2023-12-10,3.528
M100275,2023-12-11,3.608
M100275,2023-12-12,3.8
M100275,2023-12-13,3.99
M100275,2023-12-15,3.588
M100275,2023-12-16,4.61
M100275,2023-12-18,3.127
M100275,2023-12-19,3.966
M100275,2023-12-20,2.567
M100275,2023-12-21,2.806
M100275,2023-12-22,3.072
M100275,2023-12-23,3.983
M100275,2023-12-24,2.725
M100275,2023-12-25,3.233
M100275,2023-12-26,2.463
M100275,2023-12-27,3.299
M100275,2023-12-28,1.993
M100275,2023-12-29,3.876
M100275,2023-12-30,3.916
M100275,2023-12-31,2.67
M100276,2023-01-01,37.932
M100276,2023-01-02,63.181
M100276,2023-01-03,56.62
M100276,2023-01-04,36.826
M100276,2023-01-05,70.954
M100276,2023-01-06,44.966
M100276,2023-01-07,82.328
M100276,2023-01-08,52.779
M100276,2023-01-09,78.229
M100276,2023-01-10,50.941
M100276,2023-01-11,43.328
M100276,2023-01-12,108.738
M100276,2023-01-13,59.056
M100276,2023-01-14,49.414
M100276,2023-01-15,32.695
M100276,2023-01-16,39.745
M100276,2023-01-17,53.086
M100276,2023-01-18,42.815
M100276,2023-01-19,41.334
M100276,2023-01-20,35.355
M100276,2023-01-21,68.675
M100276,2023-01-22,45.994
M100276,2023-01-23,61.587
M100276,2023-01-24,65.658
M100276,2023-01-25,38.468
M100276,2023-01-26,65.363
M100276,2023-01-27,45.922
M100276,2023-01-28,39.518
M100276,2023-01-29,38.344
M100276,2023-01-30,38.776
M100276,2023-01-31,57.642
M100276,2023-02-01,66.533
M100276,2023-02-02,60.312
M100276,2023-02-03,67.616
M100276,2023-02-04,45.097
M100276,2023-02-05,46.605
M100276,2023-02-06,73.785
M100276,2023-02-07,58.273
M100276,2023-02-08,46.008
M100276,2023-02-09,54.424
M100276,2023-02-10,70.601
M100276,2023-02-11,56.302
M100276,2023-02-12,47.332
M100276,2023-02-13,40.428
M100276,2023-02-14,47.219
M100276,2023-02-15,47.054
M100276,2023-02-16,57.762
M100276,2023-02-17,44.565
M100276,2023-02-18,36.534
M100276,2023-02-19,53.924
M100276,2023-02-20,40.959
M100276,2023-02-21,57.128
M100276,2023-02-22,43.148
M100276,2023-02-23,42.644
M100276,2023-02-24,49.697
M100276,2023-02-25,40.882
M100276,2023-02-26,49.089
M100276,2023-02-27,39.005
M100276,2023-02-28,43.657
M100276,2023-03-01,52.015
M100276,2023-03-02,39.364
M100276,2023-03-03,41.014
M100276,2023-03-04,43.969
M100276,2023-03-05,36.879
M100276,2023-03-06,44.097
M100276,2023-03-07,54.498
M100276,2023-03-08,31.422
M100276,2023-03-09,37.489
M100276,2023-03-10,41.868
M100276,2023-03-11,53.944
M100276,2023-03-12,45.541
M100276,2023-03-13,38.537
M100276,2023-03-14,60.496
M100276,2023-03-15,54.6
M100276,2023-03-16,45.654
M100276,2023-03-17,77.287
M100276,2023-03-18,42.675
M100276,2023-03-19,37.895
M100276,2023-03-20,37.015
M100276,2023-03-21,75.604
M100276,2023-03-22,60.64
M100276,2023-03-23,48.004
M100276,2023-03-24,48.678
M100276,2023-03-25,44.363
M100276,2023-03-26,39.325
M100276,2023-03-27,22.088
M100276,2023-03-28,37.622
M100276,2023-03-29,64.631
M100276,2023-03-31,60.11
M100276,2023-04-01,36.586
M100276,2023-04-02,47.976
M100276,2023-04-03,42.644
M100276,2023-04-04,45.271
M100276,2023-04-05,51.233
M100276,2023-04-06,48.131
M100276,2023-04-07,36.631
M100276,2023-04-08,30.516
M100276,2023-04-09,32.641
M100276,2023-04-10,47.751
M100276,2023-04-11,57.038
M100276,2023-04-12,38.096
M100276,2023-04-13,52.138
M100276,2023-04-14,48.424
M100276,2023-04-15,43.128
M100276,2023-04-16,61.965
M100276,2023-04-17,51.035
M100276,2023-04-18,40.165
M100276,2023-04-19,27.47
M100276,2023-04-20,48.784
M100276,2023-04-21,32.305
M100276,2023-04-22,29.907
M100276,2023-04-23,46.605
M100276,2023-04-24,23.232
M100276,2023-04-25,44.741
M100276,2023-04-26,43.667
M100276,2023-04-27,48.426
M100276,2023-04-29,42.711
M100276,2023-04-30,39.409
M100276,2023-05-01,27.109
M100276,2023-05-02,31.136
M100276,2023-05-03,31.968
M100276,2023-05-04,35.637
M100276,2023-05-05,24.322
M100276,2023-05-06,33.964
M100276,2023-05-07,39.572
M100276,2023-05-08,31.236
M100276,2023-05-09,48.859
M100276,2023-05-10,36.163
M100276,2023-05-11,26.548
M100276,2023-05-12,37.525
M100276,2023-05-13,25.677
M100276,2023-05-14,37.928
M100276,2023-05-16,40.842
M100276,2023-05-17,14.853
M100276,2023-05-18,28.393
M100276,2023-05-19,21.028
M100276,2023-05-20,42.313
M100276,2023-05-21,23.35
M100276,2023-05-22,33.975
M100276,2023-05-23,29.66
M100276,2023-05-24,34.554
M100276,2023-05-25,30.786
M100276,2023-05-26,34.633
M100276,2023-05-27,21.587
M100276,2023-05-28,23.929
M100276,2023-05-29,43.208
M100276,2023-05-30,19.022
M100276,2023-05-31,34.777
M100276,2023-06-01,22.148
M100276,2023-06-02,22.334
M100276,2023-06-03,20.761
M100276,2023-06-04,27.334
M100276,2023-06-05,22.261
M100276,2023-06-06,31.82
M100276,2023-06-07,22.532
M100276,2023-06-08,27.192
M100276,2023-06-09,19.976
M100276,2023-06-10,27.613
M100276,2023-06-11,30.637
M100276,2023-06-12,22.485
M100276,2023-06-13,32.277
M100276,2023-06-14,29.375
M100276,2023-06-15,22.724
M100276,2023-06-16,31.654
M100276,2023-06-17,37.835
M100276,2023-06-18,37.968
M100276,2023-06-19,33.966
M100276,2023-06-20,28.219
M100276,2023-06-21,20.76
M100276,2023-06-22,17.14
M100276,2023-06-23,24.697
M100276,2023-06-24,20.634
M100276,2023-06-25,19.947
M100276,2023-06-26,31.033
M100276,2023-06-27,46.708
M100276,2023-06-28,32.343
M100276,2023-06-29,17.288
M100276,2023-06-30,39.446
M100276,2023-07-01,15.158
M100276,2023-07-02,25.39
M100276,2023-07-03,16.272
M100276,2023-07-04,27.895
M100276,2023-07-05,23.951
M100276,2023-07-06,20.73
M100276,2023-07-07,25.96
M100276,2023-07-08,31.686
M100276,2023-07-09,17.425
M100276,2023-07-10,15.451
M100276,2023-07-11,20.614
M100276,2023-07-12,25.493
M100276,2023-07-13,32.042
M100276,2023-07-14,37.41
M100276,2023-07-15,31.748
M100276,2023-07-16,27.15
M100276,2023-07-17,19.874
M100276,2023-07-18,26.84
M100276,2023-07-19,17.948
M100276,2023-07-20,50.051
M100276,2023-07-21,17.527
M100276,2023-07-22,22.816
M100276,2023-07-23,20.22
M100276,2023-07-24,27.9
M100276,2023-07-25,48.672
M100276,2023-07-27,23.621
M100276,2023-07-28,23.984
M100276,2023-07-29,31.771
M100276,2023-07-30,34.978
M100276,2023-07-31,38.038
M100276,2023-08-01,25.606
M100276,2023-08-02,19.964
M100276,2023-08-03,20.207
M100276,2023-08-04,18.737
M100276,2023-08-05,12.813
M100276,2023-08-06,18.35
M100276,2023-08-07,26.43
M100276,2023-08-08,17.734
M100276,2023-08-09,25.472
M100276,2023-08-10,20.917
M100276,2023-08-11,25.088
M100276,2023-08-12,23.968
M100276,2023-08-13,17.14
M100276,2023-08-14,29.393
M100276,2023-08-15,21.803
M100276,2023-08-16,18.177
M100276,2023-08-17,21.947
M100276,2023-08-18,34.496
M100276,2023-08-19,26.322
M100276,2023-08-20,25.876
M100276,2023-08-21,19.95
M100276,2023-08-22,28.745
M100276,2023-08-23,33.504
M100276,2023-08-24,30.895
M100276,2023-08-25,27.08
M100276,2023-08-26,29.45
M100276,2023-08-27,30.176
M100276,2023-08-28,39.582
M100276,2023-08-29,41.397
M100276,2023-08-30,46.06
M100276,2023-08-31,40.376
M100276,2023-09-01,46.78
M100276,2023-09-02,23.191
M100276,2023-09-03,39.79
M100276,2023-09-04,22.073
M100276,2023-09-05,24.456
M100276,2023-09-06,29.572
M100276,2023-09-07,31.538
M100276,2023-09-08,43.27
M100276,2023-09-09,21.113
M100276,2023-09-10,41.404
M100276,2023-09-11,32.855
M100276,2023-09-12,19.438
M100276,2023-09-13,24.337
M100276,2023-09-14,21.72
M100276,2023-09-15,31.666
M100276,2023-09-16,35.72
M100276,2023-09-17,50.092
M100276,2023-09-18,26.954
M100276,2023-09-19,37.063
M100276,2023-09-20,28.384
M100276,2023-09-21,21.595
M100276,2023-09-22,29.848
M100276,2023-09-23,40.17
M100276,2023-09-24,28.53
M100276,2023-09-25,25.604
M100276,2023-09-26,39.37
M100276,2023-09-27,47.672
M100276,2023-09-28,31.081
M100276,2023-09-29,34.136
M100276,2023-09-30,36.601
M100276,2023-10-01,55.672
M100276,2023-10-02,31.304
M100276,2023-10-03,52.771
M100276,2023-10-04,37.291
M100276,2023-10-05,59.371
M100276,2023-10-06,57.668
M100276,2023-10-07,50.328
M100276,2023-10-08,46.011
M100276,2023-10-09,33.143
M100276,2023-10-10,56.198
M100276,2023-10-11,62.175
M100276,2023-10-12,29.007
M100276,2023-10-13,33.623
M100276,2023-10-14,27.367
M100276,2023-10-15,46.271
M100276,2023-10-16,23.68
M100276,2023-10-17,44.65
M100276,2023-10-18,38.17
M100276,2023-10-19,51.359
M100276,2023-10-20,26.567
M100276,2023-10-21,38.796
M100276,2023-10-22,39.066
M100276,2023-10-23,33.847
M100276,2023-10-24,42.754
M100276,2023-10-25,43.076
M100276,2023-10-26,55.886
M100276,2023-10-27,40.746
M100276,2023-10-28,53.359
M100276,2023-10-29,55.084
M100276,2023-10-30,33.73
M100276,2023-10-31,39.466
M100276,2023-11-01,40.471
M100276,2023-11-02,45.29
M100276,2023-11-03,32.255
M100276,2023-11-04,49.415
M100276,2023-11-05,61.206
M100276,2023-11-06,42.962
M100276,2023-11-07,31.478
M100276,2023-11-08,37.185
M100276,2023-11-09,41.412
M100276,2023-11-10,48.96
M100276,2023-11-11,35.351
M100276,2023-11-12,58.716
M100276,2023-11-13,56.532
M100276,2023-11-14,44.808
M100276,2023-11-15,47.796
M100276,2023-11-16,32.931
M100276,2023-11-17,40.485
M100276,2023-11-18,55.487
M100276,2023-11-19,54.532
M100276,2023-11-20,36.022
M100276,2023-11-21,48.157
M100276,2023-11-22,32.492
M100276,2023-11-23,57.615
M100276,2023-11-24,49.945
M100276,2023-11-25,46.755
M100276,2023-11-26,55.91
M100276,2023-11-27,45.681
M100276,2023-11-28,54.033
M100276,2023-11-29,64.91
M100276,2023-11-30,49.769
M100276,2023-12-01,48.993
M100276,2023-12-02,44.433
M100276,2023-12-03,47.276
M100276,2023-12-04,53.624
M100276,2023-12-05,55.759
M100276,2023-12-06,54.819
M100276,2023-12-07,40.143
M100276,2023-12-08,62.361
M100276,2023-12-09,49.016
M100276,2023-12-10,46.145
M100276,2023-12-11,46.266
M100276,2023-12-12,55.276
M100276,2023-12-13,35.238
M100276,2023-12-15,37.256
M100276,2023-12-16,53.945
M100276,2023-12-17,61.598
M100276,2023-12-18,59.355
M100276,2023-12-19,42.303
M100276,2023-12-20,39.293
M100276,2023-12-21,62.958
M100276,2023-12-22,44.264
M100276,2023-12-23,58.539
M100276,2023-12-24,53.094
M100276,2023-12-25,51.734
M100276,2023-12-26,44.89
M100276,2023-12-27,67.634
M100276,2023-12-28,62.257
M100276,2023-12-29,58.429
M100276,2023-12-30,64.798
M100276,2023-12-31,69.847
M100277,2023-01-01,9.609
M100277,2023-01-03,9.066
M100277,2023-01-04,12.108
M100277,2023-01-05,8.073
M100277,2023-01-06,8.186
M100277,2023-01-07,7.491
M100277,2023-01-08,8.388
M100277,2023-01-09,6.934
M100277,2023-01-10,12.231
M100277,2023-01-11,7.701
M100277,2023-01-12,13.572
M100277,2023-01-13,9.968
M100277,2023-01-14,9.445
M100277,2023-01-15,11.863
M100277,2023-01-16,8.779
M100277,2023-01-17,7.421
M100277,2023-01-18,11.657
M100277,2023-01-19,6.905
M100277,2023-01-20,10.865
M100277,2023-01-21,7.265
M100277,2023-01-22,11.03
M100277,2023-01-23,11.298
M100277,2023-01-24,14.505
M100277,2023-01-25,11.689
M100277,2023-01-26,9.48
M100277,2023-01-27,11.315
M100277,2023-01-28,9.425
M100277,2023-01-29,8.23
M100277,2023-01-30,7.284
M100277,2023-01-31,10.809
M100277,2023-02-01,9.966
M100277,2023-02-02,9.861
M100277,2023-02-03,13.18
M100277,2023-02-04,7.545
M100277,2023-02-05,7.05
M100277,2023-02-06,10.843
M100277,2023-02-07,7.84
M100277,2023-02-09,9.192
M100277,2023-02-10,13.225
M100277,2023-02-11,12.417
M100277,2023-02-13,14.088
M100277,2023-02-14,9.669
M100277,2023-02-15,13.941
M100277,2023-02-16,6.538
M100277,2023-02-17,9.677
M100277,2023-02-18,10.653
M100277,2023-02-19,7.884
M100277,2023-02-20,7.64
M100277,2023-02-22,8.19
M100277,2023-02-23,9.304
M100277,2023-02-24,11.939
M100277,2023-02-25,8.356
M100277,2023-02-26,14.812
M100277,2023-02-27,15.899
M100277,2023-02-28,8.619
M100277,2023-03-01,8.308
M100277,2023-03-02,5.63
M100277,2023-03-03,9.458
M100277,2023-03-04,8.323
M100277,2023-03-05,9.652
M100277,2023-03-06,8.809
M100277,2023-03-07,5.82
M100277,2023-03-08,7.91
M100277,2023-03-09,10.893
M100277,2023-03-10,8.743
M100277,2023-03-11,9.148
M100277,2023-03-12,7.38
M100277,2023-03-13,5.878
M100277,2023-03-14,6.683
M100277,2023-03-15,6.99
M100277,2023-03-16,5.721
M100277,2023-03-17,8.744
M100277,2023-03-18,4.96
M100277,2023-03-19,9.426
M100277,2023-03-20,6.057
M100277,2023-03-21,4.569
M100277,2023-03-22,6.508
M100277,2023-03-23,5.948
M100277,2023-03-24,7.283
M100277,2023-03-25,8.471
M100277,2023-03-26,8.36
M100277,2023-03-27,8.606
M100277,2023-03-28,5.279
M100277,2023-03-29,7.534
M100277,2023-03-30,10.019
M100277,2023-03-31,6.812
M100277,2023-04-01,4.465
M100277,2023-04-02,7.135
M100277,2023-04-03,10.436
M100277,2023-04-04,6.976
M100277,2023-04-05,9.082
M100277,2023-04-06,5.933
M100277,2023-04-07,5.945
M100277,2023-04-08,8.65
M100277,2023-04-09,9.304
M100277,2023-04-10,8.0
M100277,2023-04-11,8.861
M100277,2023-04-12,8.338
M100277,2023-04-13,7.202
M100277,2023-04-14,10.057
M100277,2023-04-15,6.931
M100277,2023-04-16,11.314
M100277,2023-04-17,6.246
M100277,2023-04-18,7.858
M100277,2023-04-19,4.886
M100277,2023-04-20,6.593
M100277,2023-04-21,7.45
M100277,2023-04-22,4.979
M100277,2023-04-23,5.207
M100277,2023-04-24,5.814
M100277,2023-04-25,9.499
M100277,2023-04-26,7.932
M100277,2023-04-27,5.511
M100277,2023-04-28,8.426
M100277,2023-04-30,5.822
M100277,2023-05-01,10.082
M100277,2023-05-02,6.587
M100277,2023-05-03,9.312
M100277,2023-05-04,6.419
M100277,2023-05-05,4.807
M100277,2023-05-06,6.455
M100277,2023-05-07,8.359
M100277,2023-05-08,5.819
M100277,2023-05-09,9.608
M100277,2023-05-10,4.99
M100277,2023-05-11,7.29
M100277,2023-05-12,4.396
M100277,2023-05-13,7.69
M100277,2023-05-14,7.589
M100277,2023-05-15,5.249
M100277,2023-05-16,6.945
M100277,2023-05-17,5.282
M100277,2023-05-18,5.664
M100277,2023-05-19,5.197
M100277,2023-05-20,5.604
M100277,2023-05-21,7.246
M100277,2023-05-22,3.938
M100277,2023-05-23,5.269
M100277,2023-05-24,8.293
M100277,2023-05-25,6.09
M100277,2023-05-26,6.15
M100277,2023-05-27,4.524
M100277,2023-05-28,5.032
M100277,2023-05-29,7.319
M100277,2023-05-30,4.295
M100277,2023-05-31,5.824
M100277,2023-06-01,5.489
M100277,2023-06-02,4.037
M100277,2023-06-03,5.362
M100277,2023-06-04,5.059
M100277,2023-06-05,4.957
M100277,2023-06-06,4.804
M100277,2023-06-07,10.818
M100277,2023-06-08,5.195
M100277,2023-06-09,3.055
M100277,2023-06-10,5.733
M100277,2023-06-11,6.57
M100277,2023-06-12,5.787
M100277,2023-06-13,4.849
M100277,2023-06-14,5.686
M100277,2023-06-15,4.366
M100277,2023-06-16,5.912
M100277,2023-06-17,5.139
M100277,2023-06-18,5.248
M100277,2023-06-19,6.397
M100277,2023-06-20,4.263
M100277,2023-06-21,4.623
M100277,2023-06-22,5.135
M100277,2023-06-23,4.633
M100277,2023-06-24,4.766
M100277,2023-06-25,6.744
M100277,2023-06-26,5.551
M100277,2023-06-27,6.22
M100277,2023-06-28,4.484
M100277,2023-06-29,3.012
M100277,2023-06-30,9.226
M100277,2023-07-01,3.528
M100277,2023-07-02,5.469
M100277,2023-07-03,5.922
M100277,2023-07-04,5.644
M100277,2023-07-05,3.946
M100277,2023-07-06,4.129
M100277,2023-07-07,3.732
M100277,2023-07-08,3.367
M100277,2023-07-09,4.102
M100277,2023-07-10,4.818
M100277,2023-07-11,7.283
M100277,2023-07-12,7.806
M100277,2023-07-13,5.454
M100277,2023-07-14,4.407
M100277,2023-07-15,4.196
M100277,2023-07-16,3.985
M100277,2023-07-17,3.051
M100277,2023-07-18,4.443
M100277,2023-07-19,4.652
M100277,2023-07-21,3.328
M100277,2023-07-22,3.197
M100277,2023-07-23,4.741
M100277,2023-07-24,3.316
M100277,2023-07-25,4.51
M100277,2023-07-26,5.432
M100277,2023-07-28,5.378
M100277,2023-07-29,2.262
M100277,2023-07-30,4.352
M100277,2023-07-31,6.205
M100277,2023-08-01,4.464
M100277,2023-08-02,4.598
M100277,2023-08-03,6.902
M100277,2023-08-04,4.736
M100277,2023-08-05,4.238
M100277,2023-08-06,6.547
M100277,2023-08-07,5.103
M100277,2023-08-08,5.446
M100277,2023-08-09,5.145
M100277,2023-08-10,4.06
M100277,2023-08-11,4.805
M100277,2023-08-12,3.771
M100277,2023-08-13,4.387
M100277,2023-08-14,6.302
M100277,2023-08-15,7.881
M100277,2023-08-16,5.769
M100277,2023-08-17,4.753
M100277,2023-08-18,4.748
M100277,2023-08-19,4.172
M100277,2023-08-20,5.038
M100277,2023-08-21,3.439
M100277,2023-08-22,5.018
M100277,2023-08-23,7.162
M100277,2023-08-24,3.19
M100277,2023-08-25,6.283
M100277,2023-08-26,7.265
M100277,2023-08-27,7.241
M100277,2023-08-28,7.628
M100277,2023-08-29,5.788
M100277,2023-08-31,4.967
M100277,2023-09-01,5.131
M100277,2023-09-02,6.626
M100277,2023-09-03,5.152
M100277,2023-09-04,7.93
M100277,2023-09-05,7.618
M100277,2023-09-06,4.066
M100277,2023-09-07,5.319
M100277,2023-09-08,8.02
M100277,2023-09-09,3.898
M100277,2023-09-10,4.717
M100277,2023-09-11,6.192
M100277,2023-09-12,5.305
M100277,2023-09-13,4.562
M100277,2023-09-14,6.423
M100277,2023-09-15,9.642
M100277,2023-09-16,6.869
M100277,2023-09-17,4.94
M100277,2023-09-18,4.885
M100277,2023-09-19,4.673
M100277,2023-09-20,7.708
M100277,2023-09-21,4.427
M100277,2023-09-22,8.153
M100277,2023-09-23,7.105
M100277,2023-09-24,5.085
M100277,2023-09-25,6.363
M100277,2023-09-26,4.806
M100277,2023-09-27,5.478
M100277,2023-09-28,5.83
M100277,2023-09-29,6.911
M100277,2023-09-30,5.589
M100277,2023-10-01,6.011
M100277,2023-10-02,5.656
M100277,2023-10-03,6.096
M100277,2023-10-04,7.223
M100277,2023-10-05,5.991
M100277,2023-10-06,12.967
M100277,2023-10-07,8.376
M100277,2023-10-08,5.805
M100277,2023-10-09,4.136
M100277,2023-10-10,9.063
M100277,2023-10-11,7.275
M100277,2023-10-12,7.211
M100277,2023-10-13,6.012
M100277,2023-10-14,8.229
M100277,2023-10-15,11.274
M100277,2023-10-16,8.287
M100277,2023-10-17,7.597
M100277,2023-10-18,5.537
M100277,2023-10-19,5.07
M100277,2023-10-20,6.166
M100277,2023-10-21,9.808
M100277,2023-10-22,5.515
M100277,2023-10-23,9.692
M100277,2023-10-24,5.978
M100277,2023-10-25,9.596
M100277,2023-10-26,5.919
M100277,2023-10-27,7.974
M100277,2023-10-28,10.605
M100277,2023-10-29,8.166
M100277,2023-10-30,5.334
M100277,2023-11-01,8.812
M100277,2023-11-02,11.155
M100277,2023-11-03,10.634
M100277,2023-11-04,8.011
M100277,2023-11-05,9.005
M100277,2023-11-06,11.365
M100277,2023-11-07,10.585
M100277,2023-11-08,6.85
M100277,2023-11-09,8.957
M100277,2023-11-10,4.464
M100277,2023-11-11,5.544
M100277,2023-11-12,7.519
M100277,2023-11-13,7.65
M100277,2023-11-14,5.14
M100277,2023-11-15,12.86
M100277,2023-11-16,10.787
M100277,2023-11-17,9.403
M100277,2023-11-18,11.321
M100277,2023-11-19,10.215
M100277,2023-11-20,7.167
M100277,2023-11-21,7.441
M100277,2023-11-22,11.551
M100277,2023-11-23,13.433
M100277,2023-11-24,17.389
M100277,2023-11-25,6.975
M100277,2023-11-26,12.711
M100277,2023-11-27,11.663
M100277,2023-11-28,14.96
M100277,2023-11-29,9.636
M100277,2023-11-30,8.255
M100277,2023-12-01,7.749
M100277,2023-12-02,10.104
M100277,2023-12-03,10.749
M100277,2023-12-04,12.605
M100277,2023-12-05,8.002
M100277,2023-12-06,9.847
M100277,2023-12-07,5.58
M100277,2023-12-08,6.226
M100277,2023-12-09,9.412
M100277,2023-12-10,8.036
M100277,2023-12-11,10.241
M100277,2023-12-12,6.935
M100277,2023-12-13,10.714
M100277,2023-12-14,8.085
M100277,2023-12-15,11.246
M100277,2023-12-17,7.227
M100277,2023-12-18,9.598
M100277,2023-12-19,11.163
M100277,2023-12-20,6.961
M100277,2023-12-21,7.92
M100277,2023-12-22,7.661
M100277,2023-12-23,5.821
M100277,2023-12-24,16.975
M100277,2023-12-25,10.676
M100277,2023-12-26,9.544
M100277,2023-12-27,8.798
M100277,2023-12-28,10.332
M100277,2023-12-29,13.974
M100277,2023-12-30,10.627
M100277,2023-12-31,13.197
M100278,2023-01-01,51.079
M100278,2023-01-02,47.562
M100278,2023-01-03,54.769
M100278,2023-01-04,57.818
M100278,2023-01-05,43.418
M100278,2023-01-06,57.804
M100278,2023-01-07,55.057
M100278,2023-01-08,71.602
M100278,2023-01-09,47.762
M100278,2023-01-10,43.927
M100278,2023-01-11,38.889
M100278,2023-01-12,52.294
M100278,2023-01-13,38.573
M100278,2023-01-14,48.093
M100278,2023-01-15,51.413
M100278,2023-01-16,54.404
M100278,2023-01-17,45.302
M100278,2023-01-18,34.975
M100278,2023-01-19,42.593
M100278,2023-01-20,67.615
M100278,2023-01-21,32.091
M100278,2023-01-22,68.117
M100278,2023-01-23,52.747
M100278,2023-01-24,76.332
M100278,2023-01-25,47.674
M100278,2023-01-26,50.165
M100278,2023-01-27,73.902
M100278,2023-01-28,62.057
M100278,2023-01-29,38.306
M100278,2023-01-30,48.142
M100278,2023-01-31,62.356
M100278,2023-02-01,49.909
M100278,2023-02-02,54.694
M100278,2023-02-03,30.953
M100278,2023-02-04,46.347
M100278,2023-02-05,43.647
M100278,2023-02-06,39.389
M100278,2023-02-07,55.949
M100278,2023-02-08,73.926
M100278,2023-02-09,61.22
M100278,2023-02-11,26.234
M100278,2023-02-12,36.068
M100278,2023-02-14,40.739
M100278,2023-02-15,44.624
M100278,2023-02-16,52.16
M100278,2023-02-17,50.122
M100278,2023-02-18,33.891
M100278,2023-02-19,42.745
M100278,2023-02-20,67.753
M100278,2023-02-21,60.942
M100278,2023-02-22,55.6
M100278,2023-02-23,43.081
M100278,2023-02-24,37.165
M100278,2023-02-25,50.835
M100278,2023-02-26,47.562
M100278,2023-02-27,30.526
M100278,2023-02-28,53.109
M100278,2023-03-01,74.947
M100278,2023-03-02,46.437
M100278,2023-03-03,43.726
M100278,2023-03-04,53.508
M100278,2023-03-06,65.482
M100278,2023-03-07,49.397
M100278,2023-03-08,40.754
M100278,2023-03-09,42.539
M100278,2023-03-11,50.227
M100278,2023-03-12,59.196
M100278,2023-03-13,49.911
M100278,2023-03-14,32.92
M100278,2023-03-15,42.368
M100278,2023-03-16,34.854
M100278,2023-03-17,62.531
M100278,2023-03-18,26.816
M100278,2023-03-19,48.257
M100278,2023-03-20,39.236
M100278,2023-03-21,42.742
M100278,2023-03-22,36.678
M100278,2023-03-23,57.897
M100278,2023-03-24,37.366
M100278,2023-03-25,46.476
M100278,2023-03-26,57.0
M100278,2023-03-27,58.622
M100278,2023-03-28,32.441
M100278,2023-03-29,53.394
M100278,2023-03-30,24.843
M100278,2023-03-31,40.927
M100278,2023-04-01,32.765
M100278,2023-04-02,48.456
M100278,2023-04-03,50.14
M100278,2023-04-04,46.657
M100278,2023-04-05,33.841
M100278,2023-04-06,52.251
M100278,2023-04-07,42.828
M100278,2023-04-08,56.689
M100278,2023-04-09,26.805
M100278,2023-04-10,34.376
M100278,2023-04-11,60.762
M100278,2023-04-12,51.521
M100278,2023-04-13,37.665
M100278,2023-04-14,45.005
M100278,2023-04-15,33.994
M100278,2023-04-16,44.929
